building_id,building_code,building_block,building_coord_x,building_coord_y,demand_kwh,max_pv_gen_kwh,max_pv_size_kw,existing_pv_size_kw,pv_possible,minergie
B145794,145794,Z0858,680501,246539,811.7677,9927.1854,10,0,1,0
B145795,145795,Z0858,680492,246539,3016.4549,16394.8971,17,0,1,0
B145796,145796,Z0858,680482,246538,824.0672,10077.5973,10,0,1,0
B145797,145797,Z0858,680474,246538,1254.55,10228.0092,10,0,1,0
B145798,145798,Z0848,680457,246538,909.0392,10642.8374,11,0,1,0
B145799,145799,Z0848,680449,246538,814.4333,10329.8128,11,0,1,0
B145800,145800,Z0848,680441,246538,922.4074,10799.3498,11,0,1,0
B145801,145801,Z0883,680637,246398,905.1091,10515.2629,11,0,1,0
B145802,145802,Z0883,680643,246404,865.1778,10051.3542,10,0,1,0
B145803,145803,Z0850,680599,246403,1370.2272,10336.2173,11,0,1,0
B145804,145804,Z0883,680648,246409,905.1091,10515.2629,11,0,1,0
B145805,145805,Z0850,680594,246409,797.5949,10027.6735,10,0,1,0
B145806,145806,Z0877,680628,246428,906.5695,10444.0696,11,0,1,0
B145807,145807,Z0850,680589,246416,903.9409,10490.4892,11,0,1,0
B145808,145808,Z0877,680623,246435,893.2375,10290.4804,10,0,1,0
B145809,145809,Z1880,680577,246431,820.9802,10244.101,10,0,1,0
B145810,145810,Z0838,680612,246448,893.2276,10363.8131,11,0,1,0
B145811,145811,Z1880,680572,246437,808.7268,10091.2039,10,0,1,0
B145812,145812,Z0838,680607,246455,906.5594,10518.4969,11,0,1,0
B145813,145813,Z1880,680566,246444,3032.7254,16818.6732,17,0,1,0
B145814,145814,Z0841,680596,246468,893.2212,10471.0479,11,0,1,0
B145815,145815,Z1880,680560,246452,808.7268,10091.2039,10,0,1,0
B145816,145816,Z0841,680591,246475,906.5528,10627.3321,11,0,1,0
B145817,145817,Z1880,680555,246458,902.6698,10396.998,11,0,1,0
B145818,145818,Z0847,680580,246488,906.728,10203.575,10,0,1,0
B145819,145819,Z1882,680540,246476,889.4757,10279.7441,10,0,1,0
B145821,145821,Z0847,680575,246495,906.728,10203.575,10,0,1,0
B145822,145822,Z0853,680563,246509,906.744,10330.995,11,0,1,0
B145823,145823,Z1882,680529,246490,3005.4271,16723.7627,17,0,1,0
B145824,145824,Z0853,680558,246515,906.744,10330.995,11,0,1,0
B145825,145825,Z1882,680523,246497,808.8,10126.3151,10,0,1,0
B145826,145826,Z1882,680518,246504,889.4757,10279.7441,10,0,1,0
B145827,145827,Z1881,680567,246382,902.7137,10365.8768,11,0,1,0
B145828,145828,Z0849,680616,246315,9240.0739,35976.2602,38,0,1,0
B145829,145829,Z0849,680596,246305,9199.3687,35817.7745,38,0,1,0
B145830,145830,Z1879,680622,246382,833.4712,10353.2742,11,0,1,0
B145831,145831,Z1879,680616,246377,674.1311,10048.7661,10,0,1,0
B145832,145832,Z1879,680609,246370,3033.59,16747.9435,17,0,1,0
B145833,145833,Z1879,680602,246363,808.9573,10048.7661,10,0,1,0
B145834,145834,Z1879,680596,246358,821.2143,10201.0201,10,0,1,0
B145835,145835,Z0856,680582,246346,836.433,10859.1859,11,0,1,0
B145836,145836,Z0856,680576,246342,811.832,10539.7981,11,0,1,0
B145837,145837,Z0856,680569,246337,836.433,10859.1859,11,0,1,0
B145838,145838,Z0844,680419,246537,910.028,10739.69,11,0,1,0
B145839,145839,Z0844,680411,246537,910.028,10739.69,11,0,1,0
B145840,145840,Z0343,680521,246330,6385.1949,33783.086,36,0,1,0
B145841,145841,Z0343,680535,246341,7609.7528,40262.034,42,0,1,0
B145842,145842,Z0836,680506,246354,1803.3443,10125.8967,10,0,1,0
B145843,145843,Z0836,680501,246362,2974.2941,16082.3066,17,0,1,0
B145844,145844,Z0836,680495,246369,1664.6255,10125.8967,10,0,1,0
B145845,145845,Z0843,680481,246388,1641.0929,10045.1501,10,0,1,0
B145846,145846,Z0843,680476,246397,2535.1212,16192.1822,17,0,1,0
B145847,145847,Z0843,680471,246405,1665.5869,10195.0777,10,0,1,0
B145848,145848,Z0857,680459,246424,1665.5137,9964.9587,10,0,1,0
B145849,145849,Z0857,680454,246433,3003.4356,15973.2426,17,0,1,0
B145850,145850,Z0857,680449,246441,1665.5137,9964.9587,10,0,1,0
B145851,145851,Z0851,680437,246461,1665.8362,9974.2344,10,0,1,0
B145852,145852,Z0851,680432,246469,2948.8976,15694.7512,16,0,1,0
B145853,145853,Z0851,680427,246477,1367.7822,9827.5545,10,0,1,0
B145857,145857,Z0849,680578,246292,9199.3687,35817.7745,38,0,1,0
B145858,145858,Z0849,680586,246251,6899.5265,35817.7745,38,0,1,0
B145859,145859,Z0849,680576,246270,9158.6635,35659.2887,37,0,1,0
B145860,145860,Z0888,680681,246275,9345.2958,35445.9461,38,0,1,0
B145861,145861,Z0888,680668,246294,9010.5177,40034.9302,43,0,1,0
B145862,145862,Z0878,680630,246275,25403.008,44501.28,47,0,1,0
B145863,145863,Z0888,680695,246257,9117.3618,35445.9461,38,0,1,0
B145864,145864,Z0888,680705,246238,9198.7668,35762.4277,38,0,1,0
B145865,145865,Z1724,680667,246205,22163.882,44857.61,47,0,1,0
B145866,145866,Z0852,680643,246176,7755.7066,39778.8259,42,0,1,0
B145867,145867,Z0852,680629,246195,9200.9958,35393.7585,37,0,1,0
B145868,145868,Z0852,680619,246215,9200.9958,35393.7585,37,0,1,0
B145869,145869,Z0852,680621,246236,8427.4608,32418.177,34,0,1,0
B145870,145870,Z1874,680728,246442,1245.9392,9335.7338,9,0,1,0
B145871,145871,Z1874,680734,246436,1245.9392,9335.7338,9,0,1,0
B145872,145872,Z1874,680739,246431,1245.9392,9335.7338,9,0,1,0
B145873,145873,Z1874,680744,246426,1266.3644,9488.7786,10,0,1,0
B145874,145874,Z0881,680744,246402,1246.1771,9502.2599,10,0,1,0
B145875,145875,Z0881,680750,246396,1225.7479,9346.4851,10,0,1,0
B145876,145876,Z0881,680755,246391,1225.7479,9346.4851,10,0,1,0
B145877,145877,Z0881,680760,246386,1246.1771,9502.2599,10,0,1,0
B145878,145878,Z1889,680767,246364,1286.7445,9629.2657,10,0,1,0
B145879,145879,Z1889,680772,246359,1245.8955,9323.5748,10,0,1,0
B145880,145880,Z1889,680778,246354,1225.471,9170.7293,9,0,1,0
B145881,145881,Z1889,680783,246349,1266.32,9476.4202,10,0,1,0
B145882,145882,Z0885,680796,246335,999.0255,7218.776,7,0,1,0
B145883,145883,Z0885,680791,246330,999.0255,7218.776,7,0,1,0
B145884,145884,Z0885,680786,246325,978.6373,7071.454,7,0,1,0
B145885,145885,Z0885,680782,246320,958.249,6924.1321,7,0,1,0
B145887,145887,Z0885,680773,246311,978.6373,7071.454,7,0,1,0
B145888,145888,Z0885,680768,246306,978.6373,7071.454,7,0,1,0
B145889,145889,Z0885,680764,246301,978.6373,7071.454,7,0,1,0
B145890,145890,Z0885,680759,246297,999.0255,7218.776,7,0,1,0
B145891,145891,Z1887,680746,246283,1021.6849,9210.5944,10,0,1,0
B145892,145892,Z1887,680741,246278,1324.1037,8842.1706,9,0,1,0
B145893,145893,Z1887,680737,246273,980.8175,8842.1706,9,0,1,0
B145894,145894,Z1887,680732,246269,1021.6849,9210.5944,10,0,1,0
B145895,145895,Z1888,680731,246296,1266.3958,9550.0624,10,0,1,0
B145896,145896,Z1888,680726,246301,1245.9701,9396.0292,10,0,1,0
B145897,145897,Z1888,680721,246306,1225.5443,9241.9959,9,0,1,0
B145898,145898,Z1888,680716,246311,1266.3958,9550.0624,10,0,1,0
B145899,145899,Z1890,680701,246325,1266.4403,9563.252,10,0,1,0
B145900,145900,Z1890,680696,246330,1225.5874,9254.76,9,0,1,0
B145901,145901,Z1890,680691,246335,1246.0139,9409.006,10,0,1,0
B145902,145902,Z1890,680685,246340,1266.4403,9563.252,10,0,1,0
B145903,145903,Z0890,680729,246325,1000.0518,7425.758,8,0,1,0
B145904,145904,Z0890,680734,246330,979.6426,7274.212,7,0,1,0
B145905,145905,Z0890,680738,246335,979.6426,7274.212,7,0,1,0
B145906,145906,Z0890,680743,246339,979.6426,7274.212,7,0,1,0
B145907,145907,Z0890,680748,246344,1000.0518,7425.758,8,0,1,0
B145908,145908,Z0890,680752,246349,1000.0518,7425.758,8,0,1,0
B145909,145909,Z0886,680727,246383,1019.959,7822.5588,8,0,1,0
B145910,145910,Z0886,680722,246378,979.1606,7509.6565,8,0,1,0
B145911,145911,Z0886,680717,246374,999.5598,7666.1076,8,0,1,0
B145912,145912,Z0886,680713,246369,979.1606,7509.6565,8,0,1,0
B145913,145913,Z0886,680708,246364,979.1606,7509.6565,8,0,1,0
B145914,145914,Z0886,680704,246359,979.1606,7509.6565,8,0,1,0
B145915,145915,Z0886,680699,246355,999.5598,7666.1076,8,0,1,0
B145916,145916,Z0884,680648,246358,1002.4202,7351.7788,7,0,1,0
B145917,145917,Z0884,680653,246363,981.9626,7201.7425,7,0,1,0
B145918,145918,Z0884,680658,246368,1002.4202,7351.7788,7,0,1,0
B145919,145919,Z0879,680671,246382,1019.2779,7773.0175,8,0,1,0
B145920,145920,Z0879,680676,246386,978.5068,7462.0968,7,0,1,0
B145921,145921,Z0879,680680,246391,978.5068,7462.0968,7,0,1,0
B145922,145922,Z0879,680685,246396,998.8923,7617.5571,8,0,1,0
B145923,145923,Z0879,680689,246401,978.5068,7462.0968,7,0,1,0
B145924,145924,Z0879,680694,246405,998.8923,7617.5571,8,0,1,0
B145925,145925,Z0879,680698,246410,978.5068,7462.0968,7,0,1,0
B145926,145926,Z0879,680703,246415,978.5068,7462.0968,7,0,1,0
B145927,145927,Z0879,680708,246420,978.5068,7462.0968,7,0,1,0
B145928,145928,Z0879,680712,246424,1019.2779,7773.0175,8,0,1,0
B145929,145929,Z0534,680750,246137,15233.962,66811.88,71,0,1,0
B145930,145930,Z1906,680768,246107,15125.176,66922.37,71,0,1,0
B145933,145933,Z0874,680749,246168,3694.8792,27918.6935,30,0,1,0
B145934,145934,Z0874,680740,246183,4593.0818,27764.4465,30,0,1,0
B145935,145935,Z0887,680714,246191,9590.6164,33489.7,35,0,1,0
B145936,145936,Z0887,680700,246176,8921.5036,33489.7,35,0,1,0
B145937,145937,Z0004,680785,246003,1856.7343,51128.9123,55,0,1,0
B145938,145938,Z0004,680776,246018,1856.7343,59650.3977,64,0,1,0
B145939,145939,Z0533,680746,245984,1734.6202,26916.3525,28,0,1,0
B145940,145940,Z1907,680737,246010,4744.4351,23001.1636,24,0,1,0
B145941,145941,Z1907,680749,246017,5535.1743,23001.1636,24,0,1,0
B145942,145942,Z1907,680720,246026,1734.5247,25227.0827,27,0,1,0
B145948,145948,Z0896,680863,245813,12410.6963,37316.6,39,0,1,0
B145949,145949,Z0896,680854,245830,11444.2896,34410.7992,36,0,1,0
B145950,145950,Z0896,680846,245846,8382.3063,31504.9984,33,0,1,0
B145951,145951,Z0896,680834,245860,9114.7409,34257.8623,36,0,1,0
B145952,145952,Z1682,680817,245887,9844.9207,38347.3791,40,0,1,0
B145953,145953,Z1682,680806,245902,10729.7431,33435.1115,34,0,1,0
B145954,145954,Z1682,680798,245917,8421.0685,32801.2705,34,0,1,0
B145955,145955,Z1682,680789,245930,9458.4465,29473.6054,30,0,1,0
B145956,145956,Z1682,680782,245942,7241.3053,28205.9235,29,0,1,0
B145957,145957,Z0533,680763,245968,4714.0855,24383.0487,26,0,1,0
B145958,145958,Z0533,680775,245975,5499.7664,24383.0487,26,0,1,0
B145959,145959,Z0535,680824,246010,24826.481,40333.02,43,0,1,0
B145960,145960,Z1904,680805,246047,15090.714,64840.68,71,0,1,0
B145962,145962,Z1905,680787,246077,15236.746,65091.62,71,0,1,0
B145964,145964,Z1554,680868,245974,6377.4573,27426.1269,29,0,1,0
B145965,145965,Z1900,680837,245939,15784.431,61416.17,64,0,1,0
B145966,145966,Z1554,680858,245990,5314.5477,27426.1269,29,0,1,0
B145967,145967,Z1902,680820,245967,18675.251,73888.73,75,0,1,0
B145968,145968,Z1896,680871,245883,17043.596,58838.86,64,0,1,0
B145969,145969,Z1554,680896,245928,5314.5477,27426.1269,29,0,1,0
B145970,145970,Z1898,680854,245911,17091.056,71261.22,76,0,1,0
B145971,145971,Z1554,680887,245943,5314.5477,27426.1269,29,0,1,0
B145972,145972,Z1554,680877,245959,5314.5477,27426.1269,29,0,1,0
B145973,145973,Z0524,681096,246015,1274.4578,12277.4554,13,0,1,0
B145974,145974,Z0525,681080,246005,1356.3882,9812.9706,10,0,1,0
B145975,145975,Z0526,681063,245994,3090.531,23405.78,24,0,1,0
B145976,145976,Z0527,681050,245979,1111.497,8470.89,9,0,1,0
B145977,145977,Z0528,681033,245968,1168.7141,10542.3758,11,0,1,0
B145978,145978,Z0529,681012,245963,1298.0407,10047.1849,10,0,1,0
B145979,145979,Z0529,681018,245957,1147.4393,10656.1051,11,0,1,0
B145980,145980,Z0894,680998,245947,1577.201,19907.53,21,0,1,0
B145981,145981,Z0530,680980,245936,1002.965,7653.6412,8,0,1,0
B145982,145982,Z0530,680986,245925,1391.8697,13276.7245,14,0,1,0
B145983,145983,Z0536,680933,245889,21179.314,38364.54,41,0,1,0
B145984,145984,Z0537,680895,245850,25157.524,38646.44,41,0,1,0
B145985,145985,Z1554,680905,245913,5342.0368,25061.8056,26,0,1,0
B145986,145986,Z0523,681114,246026,2554.776,14288.69,15,0,1,0
B145987,145987,Z0530,680984,245931,982.4963,7497.4444,8,0,1,0
B145997,145997,Z0876,680821,246371,2066.566,12526.8677,13,0,1,0
B146002,146002,Z0876,680851,246380,2025.2346,12526.8677,13,0,1,0
B146005,146005,Z0876,680881,246452,2286.2124,15748.0622,17,0,1,0
B146010,146010,Z1663,680802,245767,958.5926,7375.8885,7,0,1,0
B146011,146011,Z1663,680799,245772,938.197,7218.9547,7,0,1,0
B146012,146012,Z1663,680796,245776,938.197,7218.9547,7,0,1,0
B146013,146013,Z1663,680793,245781,938.197,7218.9547,7,0,1,0
B146014,146014,Z1663,680791,245786,938.197,7218.9547,7,0,1,0
B146015,146015,Z1663,680788,245790,938.197,7218.9547,7,0,1,0
B146016,146016,Z1663,680785,245795,938.197,7218.9547,7,0,1,0
B146017,146017,Z1663,680782,245800,917.8014,7062.0209,7,0,1,0
B146018,146018,Z1663,680779,245804,978.9882,7532.8223,8,0,1,0
B146019,146019,Z1669,680768,245821,1183.9224,10306.5218,10,0,1,0
B146020,146020,Z1669,680765,245826,1143.0975,9951.1245,10,0,1,0
B146021,146021,Z1669,680762,245832,1163.5099,10128.8231,10,0,1,0
B146022,146022,Z1669,680759,245837,1143.0975,9951.1245,10,0,1,0
B146023,146023,Z1669,680755,245842,1143.0975,9951.1245,10,0,1,0
B146024,146024,Z1669,680752,245848,1183.9224,10306.5218,10,0,1,0
B146025,146025,Z1671,680742,245864,959.0191,8783.6064,9,0,1,0
B146026,146026,Z1671,680739,245869,938.6145,8596.7212,9,0,1,0
B146027,146027,Z1671,680736,245874,918.2098,8409.8359,8,0,1,0
B146028,146028,Z1671,680733,245879,918.2098,8409.8359,8,0,1,0
B146029,146029,Z1671,680730,245883,918.2098,8409.8359,8,0,1,0
B146030,146030,Z1671,680728,245888,938.6145,8596.7212,9,0,1,0
B146031,146031,Z1671,680725,245893,918.2098,8409.8359,8,0,1,0
B146032,146032,Z1671,680722,245897,918.2098,8409.8359,8,0,1,0
B146033,146033,Z1671,680719,245902,979.4238,8970.4917,9,0,1,0
B146034,146034,Z1664,680692,245883,958.9039,8042.3913,8,0,1,0
B146035,146035,Z1664,680694,245879,918.0995,7700.1619,8,0,1,0
B146036,146036,Z1664,680697,245874,938.5017,7871.2766,8,0,1,0
B146037,146037,Z1664,680700,245869,918.0995,7700.1619,8,0,1,0
B146038,146038,Z1664,680703,245865,938.5017,7871.2766,8,0,1,0
B146039,146039,Z1664,680706,245860,918.0995,7700.1619,8,0,1,0
B146040,146040,Z1664,680709,245855,918.0995,7700.1619,8,0,1,0
B146041,146041,Z1664,680712,245850,938.5017,7871.2766,8,0,1,0
B146042,146042,Z1664,680715,245846,958.9039,8042.3913,8,0,1,0
B146043,146043,Z1660,680724,245829,1163.3361,8728.9007,9,0,1,0
B146044,146044,Z1660,680728,245824,1142.9267,8575.7621,9,0,1,0
B146045,146045,Z1660,680731,245819,1142.9267,8575.7621,9,0,1,0
B146046,146046,Z1660,680734,245813,1142.9267,8575.7621,9,0,1,0
B146047,146047,Z1660,680737,245808,1122.5173,8422.6235,8,0,1,0
B146048,146048,Z1660,680741,245803,1183.7455,8882.0393,9,0,1,0
B146049,146049,Z1661,680751,245787,938.4619,8346.3502,8,0,1,0
B146050,146050,Z1661,680754,245782,918.0605,8164.9078,8,0,1,0
B146051,146051,Z1661,680757,245777,918.0605,8164.9078,8,0,1,0
B146052,146052,Z1661,680760,245773,918.0605,8164.9078,8,0,1,0
B146053,146053,Z1661,680763,245768,918.0605,8164.9078,8,0,1,0
B146054,146054,Z1661,680766,245763,918.0605,8164.9078,8,0,1,0
B146055,146055,Z1661,680768,245758,918.0605,8164.9078,8,0,1,0
B146056,146056,Z1661,680771,245754,918.0605,8164.9078,8,0,1,0
B146057,146057,Z1661,680774,245749,979.2645,8709.235,9,0,1,0
B146058,146058,Z1673,680707,245795,1713.8141,9101.6866,9,0,1,0
B146059,146059,Z1673,680703,245800,1142.5427,9101.6866,9,0,1,0
B146060,146060,Z1673,680700,245806,1142.5427,9101.6866,9,0,1,0
B146061,146061,Z1673,680697,245811,1183.3478,9426.7468,10,0,1,0
B146062,146062,Z1657,680687,245827,979.4356,9315.1568,9,0,1,0
B146063,146063,Z1657,680684,245832,918.2208,8732.9595,9,0,1,0
B146064,146064,Z1657,680682,245837,918.2208,8732.9595,9,0,1,0
B146065,146065,Z1657,680679,245841,918.2208,8732.9595,9,0,1,0
B146066,146066,Z1657,680676,245846,938.6257,8927.0253,9,0,1,0
B146067,146067,Z1657,680673,245851,918.2208,8732.9595,9,0,1,0
B146068,146068,Z1657,680670,245855,918.2208,8732.9595,9,0,1,0
B146069,146069,Z1657,680667,245860,918.2208,8732.9595,9,0,1,0
B146070,146070,Z1658,680830,245785,958.6818,7231.9712,7,0,1,0
B146071,146071,Z1658,680827,245789,938.2843,7078.0995,7,0,1,0
B146072,146072,Z1658,680824,245794,917.8868,6924.2277,7,0,1,0
B146073,146073,Z1658,680821,245799,938.2843,7078.0995,7,0,1,0
B146074,146074,Z1658,680818,245803,917.8868,6924.2277,7,0,1,0
B146075,146075,Z1658,680815,245808,917.8868,6924.2277,7,0,1,0
B146076,146076,Z1658,680813,245813,917.8868,6924.2277,7,0,1,0
B146078,146078,Z1658,680807,245822,958.6818,7231.9712,7,0,1,0
B146079,146079,Z1659,680796,245839,1163.4508,8499.3762,9,0,1,0
B146080,146080,Z1659,680793,245844,1122.6279,8201.1525,8,0,1,0
B146081,146081,Z1659,680789,245850,1143.0394,8350.2644,8,0,1,0
B146082,146082,Z1659,680786,245855,1143.0394,8350.2644,8,0,1,0
B146083,146083,Z1659,680783,245860,1143.0394,8350.2644,8,0,1,0
B146084,146084,Z1659,680780,245866,1183.8622,8648.4881,9,0,1,0
B146085,146085,Z1678,680769,245883,958.5037,7232.0329,7,0,1,0
B146086,146086,Z1678,680766,245888,917.7163,6924.2869,7,0,1,0
B146087,146087,Z1678,680764,245892,938.11,7078.1599,7,0,1,0
B146097,146097,Z1673,680713,245785,1183.3478,9426.7468,10,0,1,0
B146098,146098,Z1673,680710,245790,1142.5427,9101.6866,9,0,1,0
B146099,146099,Z1657,680664,245865,959.0307,9121.091,9,0,1,0
B146164,146164,Z1678,680761,245897,917.7163,6924.2869,7,0,1,0
B146165,146165,Z1678,680758,245902,917.7163,6924.2869,7,0,1,0
B146166,146166,Z1678,680755,245907,938.11,7078.1599,7,0,1,0
B146167,146167,Z1678,680752,245911,1376.5744,6924.2869,7,0,1,0
B146168,146168,Z1678,680749,245916,917.7163,6924.2869,7,0,1,0
B146169,146169,Z1678,680746,245921,958.5037,7232.0329,7,0,1,0
B146170,146170,Z0875,680727,245951,93388.1371,63372.3304,67,0,1,0
B146171,146171,Z0875,680716,245969,3017.8039,17227.4296,18,0,1,0
B146175,146175,Z0831,680448,246190,6971.656,30516.15,31,0,1,0
B146176,146176,Z0420,680515,246066,1203.7222,8847.9274,9,0,1,0
B146177,146177,Z0420,680511,246071,1326.1347,7798.1733,8,0,1,0
B146178,146178,Z0420,680508,246075,999.7015,7348.2787,7,0,1,0
B146179,146179,Z0420,680504,246079,999.7015,7348.2787,7,0,1,0
